AccidentIndex,Accident Date,Day_of_Week,Junction_Control,Junction_Detail,Accident_Severity,Latitude,Light_Conditions,Local_Authority_(District),Longitude,Number_of_Casualties,Number_of_Vehicles,Police_Force,Road_Surface_Conditions,Road_Type,Speed_limit,Time,Urban_or_Rural_Area,Vehicle_Type
82c78a93-ec17-4a85-a2a3-26d5cbbd6396,2021-04-22,3,2,3,1,51.369962,2,Medway,0.58043,1,3,Kent,1,2,30,2024-12-10T06:23:00.000+01:00,1,2
4ce2294a-f413-4392-8a86-6735177c63dc,2022-01-24,7,3,6,1,53.063703,2,Newcastle-under-Lyme,-2.250369,1,1,Staffordshire,2,2,30,2024-12-10T15:10:00.000+01:00,0,2
2009160A04740,2021-11-05,4,2,3,2,53.536589,1,North East Lincolnshire,-0.093139,1,1,Humberside,2,2,30,2024-12-10T17:38:00.000+01:00,1,2
200901CW10008,2021-01-20,2,1,1,1,51.508506,1,Westminster,-0.127282,1,2,Metropolitan Police,1,4,30,2024-12-10T21:45:00.000+01:00,1,2
201037G029527,2022-06-18,5,2,4,1,52.050212,2,Babergh,1.054588,1,2,Suffolk,1,2,60,2024-12-10T09:17:00.000+01:00,0,2
20093102D1621,2021-07-08,3,3,6,1,52.900977,2,Rushcliffe,-1.109442,1,1,Nottinghamshire,1,2,60,2024-12-10T10:18:00.000+01:00,0,2
0be9ffc9-0b9d-4bae-ac31-c78ae1e43cc2,2022-10-19,2,2,6,2,54.304307,2,Ryedale,-0.695204,2,1,North Yorkshire,1,2,60,2024-12-10T12:23:00.000+01:00,0,3
00a22d34-0ae5-4756-a6d5-5a2d90164608,2022-09-25,6,3,6,1,51.444743,2,"Bristol, City of",-2.588051,2,4,Avon and Somerset,1,2,30,2024-12-10T12:30:00.000+01:00,1,4
200901LX50942,2021-10-21,3,2,3,1,51.435498,2,Lambeth,-0.128112,1,1,Metropolitan Police,1,5,30,2024-12-10T15:47:00.000+01:00,1,2
fc4abfcc-4fb9-4207-b258-654285f47a1c,2021-12-14,1,2,4,1,51.360314,2,Thanet,1.432423,1,1,Kent,1,2,30,2024-12-10T09:50:00.000+01:00,1,2
87b7660d-52ed-442a-b9c6-53de4021f867,2021-10-02,5,2,1,1,53.692937,2,Wakefield,-1.592584,2,3,West Yorkshire,2,4,30,2024-12-10T10:20:00.000+01:00,1,3
869eb405-14c2-473c-ba70-994d2252443d,2021-07-21,2,3,6,1,55.90316,2,"Edinburgh, City of",-3.323815,2,1,Lothian and Borders,1,2,60,2024-12-10T07:20:00.000+01:00,1,2
200943W153039,2021-03-16,1,2,1,1,51.456832,1,Reading,-0.963526,3,1,Thames Valley,1,5,30,2024-12-10T21:05:00.000+01:00,1,1
200906L019911,2021-08-09,7,2,2,1,53.536973,2,Wigan,-2.619959,1,2,Greater Manchester,1,3,30,2024-12-10T13:40:00.000+01:00,1,2
200945SP47300,2021-12-21,1,2,5,2,51.426302,2,Spelthorne,-0.494721,1,1,Surrey,4,2,30,2024-12-10T08:01:00.000+01:00,1,2
200905BB32827,2021-05-27,3,3,6,1,53.644317,2,Sefton,-3.012573,1,2,Merseyside,1,2,30,2024-12-10T16:02:00.000+01:00,1,3
201042I270208,2022-08-21,6,2,1,1,51.544343,2,Southend-on-Sea,0.754721,1,1,Essex,1,4,30,2024-12-10T15:40:00.000+01:00,1,4
201042I341610,2022-10-18,1,2,1,1,51.54063,2,Southend-on-Sea,0.717285,1,2,Essex,1,4,30,2024-12-10T17:05:00.000+01:00,1,3
201030D001255,2022-12-18,6,3,6,2,52.881701,1,South Derbyshire,-1.54807,1,1,Derbyshire,4,5,70,2024-12-10T18:45:00.000+01:00,0,2
200945RE44601,2021-10-10,6,2,3,1,51.320316,2,Reigate and Banstead,-0.23341,1,1,Surrey,2,2,30,2024-12-10T08:12:00.000+01:00,1,2
200922F903242,2021-05-29,5,2,1,1,52.89679,0,Shropshire,-2.520997,1,2,West Mercia,1,4,60,2024-12-10T12:15:00.000+01:00,0,2
201004CA10070,2022-07-11,7,3,6,2,53.641598,2,Chorley,-2.620433,1,2,Lancashire,1,2,30,2024-12-10T18:55:00.000+01:00,1,2
200954DE06909,2021-02-06,5,2,6,1,51.611117,2,Swindon,-1.790998,1,2,Wiltshire,3,5,60,2024-12-10T07:30:00.000+01:00,0,2
6860498d-7363-4592-98b3-ea44e287676f,2021-06-13,6,2,3,1,53.895944,1,Bradford,-1.953705,1,1,West Yorkshire,1,2,30,2024-12-10T23:30:00.000+01:00,1,2
4088d965-8192-4941-88e7-e39486578683,2022-05-09,7,3,6,1,53.786189,1,Selby,-1.068946,1,1,North Yorkshire,1,2,30,2024-12-10T23:45:00.000+01:00,1,2
5b75c0b9-77a5-4d63-a6b0-20545a5d3522,2022-02-06,6,3,6,2,52.468733,0,North Warwickshire,-1.6346,2,2,Warwickshire,1,5,70,2024-12-10T02:12:00.000+01:00,0,2
201014K010210,2022-01-11,1,2,2,1,53.48046,1,Sheffield,-1.59613,1,2,South Yorkshire,3,2,30,2024-12-10T07:30:00.000+01:00,1,2
1e2a45ed-556d-4cbe-a759-98c2d8655835,2021-05-17,7,3,6,1,52.408584,2,Rugby,-1.251848,1,1,Warwickshire,2,5,70,2024-12-10T16:59:00.000+01:00,0,2
200922F901361,2021-03-07,6,2,3,1,52.718865,2,Shrewsbury and Atcham,-2.743613,1,2,West Mercia,1,2,30,2024-12-10T16:40:00.000+01:00,1,2
200991NL02354,2021-04-29,3,2,3,1,60.150012,2,Shetland Islands,-1.112061,1,1,Northern,1,2,30,2024-12-10T20:30:00.000+01:00,0,2
531b2df0-0152-4541-bf3d-0caf0db4c002,2022-06-04,5,1,3,1,52.61792,2,Leicester,-1.138978,2,2,Leicestershire,1,2,30,2024-12-10T13:28:00.000+01:00,1,2
62f6b98d-92b4-4eb2-8971-5500c4b5ff1e,2021-08-21,5,2,3,1,51.515017,2,Cardiff,-3.114257,1,2,South Wales,1,2,30,2024-12-10T17:00:00.000+01:00,1,2
201006A030693,2022-04-22,4,1,2,1,53.495376,2,Manchester,-2.238585,1,2,Greater Manchester,1,2,30,2024-12-10T12:00:00.000+01:00,1,2
201043R200010,2022-01-30,6,3,6,1,51.515564,1,Slough,-0.601026,1,2,Thames Valley,1,2,30,2024-12-10T19:30:00.000+01:00,1,2
200950GP2B007,2021-05-03,7,2,1,2,50.154862,1,Cornwall,-5.07244,2,1,Devon and Cornwall,2,4,30,2024-12-10T02:10:00.000+01:00,1,2
201037G029354,2022-05-14,5,3,6,1,52.055783,2,Ipswich,1.150386,1,1,Suffolk,1,2,30,2024-12-10T09:30:00.000+01:00,1,2
02d90eac-5c52-4ef1-80b7-cc1ea0c61ebd,2021-06-19,5,3,6,1,53.013584,2,Staffordshire Moorlands,-2.099982,1,1,Staffordshire,1,2,60,2024-12-10T15:05:00.000+01:00,0,2
201045GU50263,2022-04-03,6,2,3,1,51.275057,2,Guildford,-0.523756,1,1,Surrey,2,5,70,2024-12-10T07:18:00.000+01:00,0,2
201037B045336,2022-07-18,7,3,6,1,52.231376,2,Mid Suffolk,0.874558,1,1,Suffolk,1,5,70,2024-12-10T06:25:00.000+01:00,0,2
feb0cfd1-0c69-4588-901b-a10bbd829f05,2021-04-26,7,3,6,1,51.610511,2,Caerphilly,-3.222743,2,2,Gwent,1,5,40,2024-12-10T13:25:00.000+01:00,0,2
200905BB03519,2021-11-30,1,3,6,1,53.495601,1,Sefton,-3.017167,2,2,Merseyside,1,2,30,2024-12-10T23:30:00.000+01:00,1,2
693a7a33-8b25-4e84-9a69-e41b04ac81fd,2022-04-20,2,2,3,1,53.691044,2,Wakefield,-1.49644,1,1,West Yorkshire,1,2,30,2024-12-10T16:29:00.000+01:00,1,3
200905BB02201,2021-10-14,3,2,2,2,53.470312,2,Sefton,-2.999387,1,2,Merseyside,1,2,30,2024-12-10T13:00:00.000+01:00,1,2
200942I184606,2021-06-06,6,2,6,1,51.594426,2,Rochford,0.6057,2,2,Essex,1,2,30,2024-12-10T11:40:00.000+01:00,1,2
423b1cc0-f733-4dd2-98a6-f1b4b1f17ebb,2022-02-10,3,3,6,1,51.099347,0,Ashford,0.624179,1,1,Kent,3,2,60,2024-12-10T21:40:00.000+01:00,0,1
97a716de-0a7a-43e8-bc3b-ee99cf38b411,2021-06-06,6,1,2,2,55.944907,2,"Edinburgh, City of",-3.204825,1,2,Lothian and Borders,1,2,30,2024-12-10T09:38:00.000+01:00,1,2
ae83dd49-85b1-4d9b-a145-ac49b2606fad,2022-06-23,3,2,5,1,53.625502,2,Kirklees,-1.856779,1,2,West Yorkshire,1,2,30,2024-12-10T11:27:00.000+01:00,1,2
852fcdb5-6b9a-456d-b963-0ea3d68dd08b,2021-12-15,2,2,4,1,52.337385,1,Huntingdonshire,-0.195502,1,1,Cambridgeshire,1,2,30,2024-12-10T21:05:00.000+01:00,1,2
200922C906835,2021-12-05,6,3,6,1,52.128105,1,Malvern Hills,-2.327628,1,2,West Mercia,2,2,30,2024-12-10T03:45:00.000+01:00,1,2
ef291fa6-3966-4b51-9cd5-286f92154485,2021-06-02,2,3,6,2,52.250887,2,Stratford-upon-Avon,-1.392494,2,2,Warwickshire,1,2,30,2024-12-10T08:35:00.000+01:00,0,2
201001XD80668,2022-08-24,2,3,6,1,51.536507,2,Ealing,-0.390009,1,2,Metropolitan Police,1,5,30,2024-12-10T17:50:00.000+01:00,1,3
201001CP00032,2022-02-14,7,1,2,1,51.509081,1,City of London,-0.073937,1,2,City of London,1,5,30,2024-12-10T01:30:00.000+01:00,1,2
fc2ec046-26e2-47b8-b670-a5e8675fede2,2021-06-11,4,2,3,2,50.783868,2,Havant,-0.978051,2,2,Hampshire,1,2,30,2024-12-10T09:00:00.000+01:00,1,2
69c39a42-08f4-4abf-970f-49bf8310c5eb,2021-03-04,3,2,3,1,52.757756,2,King's Lynn and West Norfolk,0.418652,1,2,Norfolk,1,2,30,2024-12-10T16:20:00.000+01:00,1,2
201032B091410,2022-03-31,3,3,6,1,52.904537,1,South Holland,-0.206965,1,1,Lincolnshire,1,2,30,2024-12-10T19:45:00.000+01:00,0,2
201045MO49993,2022-03-25,4,3,6,1,51.163066,1,Reigate and Banstead,-0.131582,3,2,Surrey,1,5,70,2024-12-10T05:35:00.000+01:00,0,2
201020W027980,2022-08-02,1,2,3,1,52.480987,2,Birmingham,-1.856254,1,2,West Midlands,1,2,30,2024-12-10T20:45:00.000+01:00,1,2
200906F012444,2021-03-13,5,2,5,1,53.48043,2,Salford,-2.35709,1,2,Greater Manchester,1,2,30,2024-12-10T11:44:00.000+01:00,1,3
2010550C18892,2022-05-10,1,2,6,1,50.756885,2,Bournemouth,-1.867412,1,1,Dorset,1,2,30,2024-12-10T12:10:00.000+01:00,1,2
200901JI40101,2021-03-31,2,2,1,1,51.576401,2,Redbridge,0.065583,1,1,Metropolitan Police,1,4,30,2024-12-10T16:35:00.000+01:00,1,2
858f8835-1b32-4909-aeec-9247aab185be,2022-07-19,1,3,6,1,50.80097,2,Portsmouth,-1.088367,2,2,Hampshire,1,2,20,2024-12-10T13:30:00.000+01:00,1,1
201005EE05629,2022-09-28,2,1,2,2,53.415328,1,Liverpool,-2.905564,1,1,Merseyside,1,5,40,2024-12-10T20:30:00.000+01:00,1,2
9fa24ba6-32ec-40c9-b6a2-8747b8917c1c,2022-07-01,4,2,5,1,50.816781,2,Worthing,-0.343339,1,2,Sussex,1,2,30,2024-12-10T07:47:00.000+01:00,1,2
1b24c943-6c70-49c3-a080-99b8d96af88a,2022-01-19,2,2,3,1,51.224538,0,Mendip,-2.301697,1,2,Avon and Somerset,1,2,60,2024-12-10T19:30:00.000+01:00,0,4
62066561-59ad-425f-89bd-636266600a58,2021-12-30,3,3,6,1,52.437032,0,Rugby,-1.418622,3,2,Warwickshire,2,5,70,2024-12-10T18:29:00.000+01:00,0,1
b39625d7-9a05-4909-8fdd-332aeffba6ba,2021-10-04,7,1,2,1,53.691713,2,Wakefield,-1.506124,5,2,West Yorkshire,1,2,30,2024-12-10T13:50:00.000+01:00,1,1
7451258f-213e-4f7a-9c89-409cde9d6d63,2022-07-23,5,2,3,1,53.713733,0,Calderdale,-1.913753,1,2,West Yorkshire,1,2,30,2024-12-10T22:15:00.000+01:00,1,2
8836263e-4ed4-42a5-a1d5-a0364b6b5dec,2021-10-09,5,2,2,1,52.630131,1,Leicester,-1.124554,1,2,Leicestershire,2,2,30,2024-12-10T17:57:00.000+01:00,1,2
200937G027043,2021-04-27,1,2,3,1,52.049976,2,Suffolk Coastal,1.235172,1,2,Suffolk,2,2,60,2024-12-10T15:50:00.000+01:00,0,2
